sentiment,text,user
"neutral","#2Abril Van 37 días de invasión rusa en #Ucrania, 37 días de guerra, destrucción, dolor, desplazados, muerte, y tod… https://t.co/e2DcggQgpL","PioVona"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","McweeneySandra"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","VodkuZabil"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","CTowel42"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","Pedro_Du_arte"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","twrweb"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","KinoinfoNet"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","halynazahid"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","helle1902"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","fabi_eng18"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","cn_zlx"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","teleom1"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","Blubbidiblubbb1"
"neutral","RT @EPPGroup: We demand the European Commission to seal the system of EU funds. \n\nBusinesses affiliated with the Russian state cannot benef…","TarasNebeluk"
"neutral","RT @libera_annclm: La Carovana #StopTheWar - facciamo la pace dopo un lungo viaggio è arrivata a #Leopoli per la consegna degli aiuti umani…","giammari59"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","ahab_aha"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","Velo1984"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","jchhsbss"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","wadakashiho"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","MilewskiP"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","deinefreunde"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","IvanaBitto"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","BJung81"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","Jzsi18313051"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","Mill0789"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","itarmyforeurope"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","Mountaindream5"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","BodenseeChrista"
"neutral","RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…","KarenPatrycja"
"neutral","RT @ArnaudBedat: Dans l'avion pour #Malte, répondant à une question du journaliste Claudio Lavanga de @NBCNews lui demandant s’il envisagea…","chretienauj"
"positive","RT @LouisPascalRon: https://t.co/RdEWnBBwTu\nThe latest... Asimov.\n#ukraineconflict #nft #nftart #nftartist #nfts #nftcollector #nftcommunit…","Sam47916518"
"neutral","RT @DNNEuropa: A woman and a man get humiliated and abused by Ukrainian Nazis.\n\n#UkraineConflict #WarCrimes https://t.co/6mTI2g3Psk","ibrown1967"
"neutral","RT @ShelterBoxCan: ShelterBox Canada Executive Director, Stephanie Christensen, is on the ground in #Moldova and spoke with @cnni about the…","slennon4"
"neutral","RT @ShelterBoxCan: ShelterBox Canada Executive Director, Stephanie Christensen, is on the ground in #Moldova and spoke with @cnni about the…","KevinLennon1"
"neutral","Satellite images show Russian troops have withdrawn from Antonov Airport outside the Ukrainian capital city of Kyiv… https://t.co/Y7aXUsDSPC","djones1509"
"neutral","Le ministre italien 🇮🇹 des Affaires étrangères #DiMaio: les sanctions anti-russes frappent le secteur énergétique d… https://t.co/hz2N6bgAsx","LibreDePenserFR"
"negative","RT @meifongwriter: The sad thing about propaganda is how it sticks— and how much work needs to be done to fight disinformation. Five weeks…","MediumInter"
"positive","https://t.co/RdEWnBBwTu\nThe latest... Asimov.\n#ukraineconflict #nft #nftart #nftartist #nfts #nftcollector… https://t.co/u5cdDYPNOk","LouisPascalRon"
"positive","A strong message for peace. \nIn response to the powers that have an interest in continuing the #UkraineConflict on… https://t.co/RO25Ghlznb","CrespiEnrico"
"neutral","RT @ArnaudBedat: Dans l'avion pour #Malte, répondant à une question du journaliste Claudio Lavanga de @NBCNews lui demandant s’il envisagea…","PierreCourade"
"positive","Big #Kildare Interview: ‘#Putin will either win... or end up dead’ — Former soldier weighs in on current #Ukraine c… https://t.co/hrKz7Nw9oL","CiaranMather1"
"positive","RT @giorgoskra: the result of the \"special military operation\" in Butsa! This is the Russian world!#UkraineWar #kharkiv #UkraineConflict  #…","Mary572520582"
"neutral","RT @HAL96661: Art sometimes louder than worsq, louder than bombs\n\n#UkraineRussia #Ukraine #Poutine #PoutineHitler #PutinAtWar #RussiaUkrain…","LTBBOT"
"neutral","RT @newsmap_pl: Battle of #Izium map - March 6 - April 1, 2022\n\n▶️ https://t.co/ouoRxqgWTp\n\n#UkraineInvasion #UkraineConflict #UkraineRussi…","sheilaLmcdonald"
"positive","RT @Koume4444pompom: The current state of Ukraine.\nLove and light for Ukraine💖🇺🇦\n#UkraineConflict \n#UkraineInvasion https://t.co/Y7gdVeDlB8","Koume4444pompom"
"positive","RT @serrallonga6711: @Isabelbreasant5 Justicia para los afectados de Banco Popular,@AnaBotin eres una falsa #EstafaBancoPopular #UkraineCon…","robo_satan"
"neutral","RT @audiocustoms82: I created a Discord server that is designed for aid workers along the Ukraine border and inside the country to build co…","A3_Melle"
"neutral","I created a Discord server that is designed for aid workers along the Ukraine border and inside the country to buil… https://t.co/64vbWmcDEA","audiocustoms82"
"positive","RT @serrallonga6711: @Isabelbreasant5 Justicia para los afectados de Banco Popular,@AnaBotin eres una falsa #EstafaBancoPopular #UkraineCon…","Javierr08137645"
"neutral","RT @linok_ua: This is how #Ukrainianheroes treating Russian solders! #WarCrimes #UkraineConflict #UkraineNazis #Ukraine @hrw do you approve…","SavoryTiger"
"neutral","RT @linok_ua: This is how #Ukrainianheroes treating Russian solders! #WarCrimes #UkraineConflict #UkraineNazis #Ukraine @hrw do you approve…","Hsapiens101"
"neutral","RT @iAshishVaidya: Ruben Gisbert a Spanish lawyer and independent journalist, has travelled to Donetsk to report and denounce the crimes co…","Kenjen39949285"
"neutral","Battle of #Izium map - March 6 - April 1, 2022\n\n▶️ https://t.co/ouoRxqgWTp\n\n#UkraineInvasion #UkraineConflict… https://t.co/4PcXWPwsFx","newsmap_pl"
"neutral","RT @ArnaudBedat: Dans l'avion pour #Malte, répondant à une question du journaliste Claudio Lavanga de @NBCNews lui demandant s’il envisagea…","_veronicveronic"
"neutral","RT @Du_BonJeu: Oula!! Aujourd'hui ça à accéléré d'un coup...Alors que tout était mou.. Des infos dans tous les sens.. Une seule chose... TO…","charlottesarrah"
"positive","I love Sean 👏\nhttps://t.co/C0xtifYshV \n#UkraineRussia #Ukraine #Poutine #PoutineHitler #PutinAtWar… https://t.co/yGJ9Re2cmh","HAL96661"
"neutral","RT @linok_ua: #Ukrainians #Ukraine #civilians #UkraineConflict #UkraineRussia \nThis is what you can do with your western democracy, says th…","RomanowskiRonal"
"negative","RT @linok_ua: A seller of #Russian books is detained in #Kiev and forced a confession where he promised not to do it again. \nBooks can corr…","RomanowskiRonal"
"neutral","“The US will work with allies to transfer Soviet-made tanks...” https://t.co/PjcJeNeWKA  \n#UkraineRussia #Ukraine… https://t.co/QhoiuWFoH4","HAL96661"
"neutral","“The UK Ministry of Defence says the destruction of oil tanks …” https://t.co/PjcJeNeWKA \n#UkraineRussia #Ukraine… https://t.co/MBN9KO6905","HAL96661"
"neutral","❓‘Russian Population Has Been Misinformed’ – Bishop Of Odessa #ukraine #ukrainecrisis #ukraineconflict… https://t.co/zZoAIbxQv5","Exaudi_News"
"neutral","“The US department of defense will provide an additional $300m ...” https://t.co/PjcJeNeWKA \n#UkraineRussia… https://t.co/xLY1nhVlyb","HAL96661"
"neutral","“Zelenskiy also said that Russia was trying to conscript troops from Crimea…” https://t.co/PjcJeNeWKA… https://t.co/T9mAqdtLDt","HAL96661"
"neutral","#Breaking Russian BMP-3 \n\n#Ukraine #UkraineRussiaWar #UkraineWar #UkraineUnderAttack #UkraineConflict #Russians… https://t.co/G2G24gPcQx","Internl_Leaks"
"negative","Common people too : Russian academics and scientists are attempting to escape Russia https://t.co/PjcJeNeWKA… https://t.co/dcALqLbw4t","HAL96661"
"positive","RT @neeraj_rajput: #Ukrainian S300 missile system in urban industrial area of #KIEV recorded by #Russian UAV &amp; subsequently hit by high pre…","GardDesc"
"neutral","RT @Du_BonJeu: Oula!! Aujourd'hui ça à accéléré d'un coup...Alors que tout était mou.. Des infos dans tous les sens.. Une seule chose... TO…","sarahc351"
"neutral","“Pope Francis has come the closest he has yet to implicitly criticising Putin...” https://t.co/PjcJeNeWKA… https://t.co/70WGjIksMS","HAL96661"
"neutral","Et où était la France pendant tout ce temps. Dans le sable ? 🙈🙉🙊 @Armees_Gouv @DGSEfr #EUDefence \n\n#UkraineRussia… https://t.co/POTLAZIp6N","HAL96661"
"neutral","RT @iAshishVaidya: Ruben Gisbert a Spanish lawyer and independent journalist, has travelled to Donetsk to report and denounce the crimes co…","PaulSlack68"
"neutral","#UkraineRussiaCrisis\n#UkraineConflict\n#Macron \n#UE https://t.co/oME4dllBbW https://t.co/Bsz1b8J0Rw","LibreDePenserFR"
"positive","If the Russian people's approval rating is true, sanctions on Russia should continue.\n\n#Russia #Ukraine… https://t.co/ulWESowBTB","fns124"
"positive","Russian Troops Suppress a Peaceful Rally in Occupied Energodar\n\nVideo:\nhttps://t.co/gd4uJp4pD4\n\n#Rally #energodar… https://t.co/sEsqMQruuq","vixx_seconds"
"neutral","#Ukraine #UkraineWar #UkraineRussianWar #UkaineRussia #UkraineInvasion #UkraineConflict #Ucraina #UcrainaRussia poo… https://t.co/Uu9WrqGq3N","Klipdo1"
"neutral","RT @NoNext_Question: Demonstrating in front of the Russian embassy in Kathmandu on Tuesday, the Human rights &amp; peace society Nepal has call…","Shail341_3"
"neutral","RT @ArnaudBedat: Dans l'avion pour #Malte, répondant à une question du journaliste Claudio Lavanga de @NBCNews lui demandant s’il envisagea…","DominiqueDechen"
"neutral","RT @kk131066: https://t.co/vo3hukDwHB\n\nPoliticians provoke/start a conflict\n\n#Hypocrites turn the conflict between 2 countries into a war b…","kk131066"
"neutral","RT @ArnaudBedat: Dans l'avion pour #Malte, répondant à une question du journaliste Claudio Lavanga de @NBCNews lui demandant s’il envisagea…","Mat_Breizh"
"negative","RT @kk131066: https://t.co/hwr2iHPkKv\n\nIt would be extraordinarily difficult to expand #NATO eastward without that actions being viewed by…","kk131066"
"neutral","RT @Georg_Pazderski: Laut dem #GRÜNEN #Habeck gibt es keine Heimat und kein Volk.\nVielleicht sollte er sich mal mit den für ihr Land und ih…","WolfgangNeubau3"
"neutral","RT @ArnaudBedat: Dans l'avion pour #Malte, répondant à une question du journaliste Claudio Lavanga de @NBCNews lui demandant s’il envisagea…","anna_kouadio"
"neutral","RT @ArnaudBedat: Dans l'avion pour #Malte, répondant à une question du journaliste Claudio Lavanga de @NBCNews lui demandant s’il envisagea…","RimazMyriam"
"neutral","RT @ArnaudBedat: Dans l'avion pour #Malte, répondant à une question du journaliste Claudio Lavanga de @NBCNews lui demandant s’il envisagea…","DonDomFabien"
